Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Reference #;EAN13;Weight;Quantity;Minimal quantity;Text when in stock;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);en oferta;valor dto;desde dto;Image URLs (x,y,z...);Feature(Name:Value:Position);hasta dto;Description
179691;;;;;;;;;;;;;;;;;;material:TEJIDO:0,tipo_de_silla:SILLAS GIRATORIAS:0,base:GIRATORIA:0,mecanismo:ASINCRON:0,nhoras:4:0,bultos:1:0,Peso:13:0,volumen:0,1229:0,pcs:1:0,ctn:0:0,paquete1peso:11.4:0;;
