ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
4104,Talla:select:0,XS:0,0,500,1
4104,Talla:select:0,S:0,0,500,1
4104,Talla:select:0,M:0,1,500,1
4104,Talla:select:0,L:0,0,500,1
4104,Talla:select:0,XL:0,0,500,1
4104,Talla:select:0,XXL:0,0,500,1
4105,Talla:select:0,XS:0,0,500,1
4105,Talla:select:0,S:0,0,500,1
4105,Talla:select:0,M:0,1,500,1
4105,Talla:select:0,L:0,0,500,1
4105,Talla:select:0,XL:0,0,500,1
4105,Talla:select:0,XXL:0,0,500,1
4106,Talla:select:0,XS:0,0,500,1
4106,Talla:select:0,S:0,0,500,1
4106,Talla:select:0,M:0,1,500,1
4106,Talla:select:0,L:0,0,500,1
4106,Talla:select:0,XL:0,0,500,1
4106,Talla:select:0,XXL:0,0,500,1
4107,Talla:select:0,XS:0,0,500,1
4107,Talla:select:0,S:0,0,500,1
4107,Talla:select:0,M:0,1,500,1
4107,Talla:select:0,L:0,0,500,1
4107,Talla:select:0,XL:0,0,500,1
4107,Talla:select:0,XXL:0,0,500,1
4108,Talla:select:0,XS:0,0,500,1
4108,Talla:select:0,S:0,0,500,1
4108,Talla:select:0,M:0,1,500,1
4108,Talla:select:0,L:0,0,500,1
4108,Talla:select:0,XL:0,0,500,1
4108,Talla:select:0,XXL:0,0,500,1
4109,Talla:select:0,XS:0,0,500,1
4109,Talla:select:0,S:0,0,500,1
4109,Talla:select:0,M:0,1,500,1
4109,Talla:select:0,L:0,0,500,1
4109,Talla:select:0,XL:0,0,500,1
4109,Talla:select:0,XXL:0,0,500,1
4110,Talla:select:0,XS:0,0,500,1
4110,Talla:select:0,S:0,0,500,1
4110,Talla:select:0,M:0,1,500,1
4110,Talla:select:0,L:0,0,500,1
4110,Talla:select:0,XL:0,0,500,1
4110,Talla:select:0,XXL:0,0,500,1
4111,Talla:select:0,XS:0,0,500,1
4111,Talla:select:0,S:0,0,500,1
4111,Talla:select:0,M:0,1,500,1
4111,Talla:select:0,L:0,0,500,1
4111,Talla:select:0,XL:0,0,500,1
4111,Talla:select:0,XXL:0,0,500,1
4112,Talla:select:0,XS:0,0,500,1
4112,Talla:select:0,S:0,0,500,1
4112,Talla:select:0,M:0,1,500,1
4112,Talla:select:0,L:0,0,500,1
4112,Talla:select:0,XL:0,0,500,1
4112,Talla:select:0,XXL:0,0,500,1
4113,Talla:select:0,XS:0,0,500,1
4113,Talla:select:0,S:0,0,500,1
4113,Talla:select:0,M:0,1,500,1
4113,Talla:select:0,L:0,0,500,1
4113,Talla:select:0,XL:0,0,500,1
4113,Talla:select:0,XXL:0,0,500,1
4114,Talla:select:0,XS:0,0,500,1
4114,Talla:select:0,S:0,0,500,1
4114,Talla:select:0,M:0,1,500,1
4114,Talla:select:0,L:0,0,500,1
4114,Talla:select:0,XL:0,0,500,1
4114,Talla:select:0,XXL:0,0,500,1
4115,Talla:select:0,XS:0,0,500,1
4115,Talla:select:0,S:0,0,500,1
4115,Talla:select:0,M:0,1,500,1
4115,Talla:select:0,L:0,0,500,1
4115,Talla:select:0,XL:0,0,500,1
4115,Talla:select:0,XXL:0,0,500,1
4116,Talla:select:0,XS:0,0,500,1
4116,Talla:select:0,S:0,0,500,1
4116,Talla:select:0,M:0,1,500,1
4116,Talla:select:0,L:0,0,500,1
4116,Talla:select:0,XL:0,0,500,1
4116,Talla:select:0,XXL:0,0,500,1
4117,Talla:select:0,XS:0,0,500,1
4117,Talla:select:0,S:0,0,500,1
4117,Talla:select:0,M:0,1,500,1
4117,Talla:select:0,L:0,0,500,1
4117,Talla:select:0,XL:0,0,500,1
4117,Talla:select:0,XXL:0,0,500,1
4118,Talla:select:0,XS:0,0,500,1
4118,Talla:select:0,S:0,0,500,1
4118,Talla:select:0,M:0,1,500,1
4118,Talla:select:0,L:0,0,500,1
4118,Talla:select:0,XL:0,0,500,1
4118,Talla:select:0,XXL:0,0,500,1
4119,Talla:select:0,XS:0,0,500,1
4119,Talla:select:0,S:0,0,500,1
4119,Talla:select:0,M:0,1,500,1
4119,Talla:select:0,L:0,0,500,1
4119,Talla:select:0,XL:0,0,500,1
4119,Talla:select:0,XXL:0,0,500,1
4120,Talla:select:0,XS:0,0,500,1
4120,Talla:select:0,S:0,0,500,1
4120,Talla:select:0,M:0,1,500,1
4120,Talla:select:0,L:0,0,500,1
4120,Talla:select:0,XL:0,0,500,1
4120,Talla:select:0,XXL:0,0,500,1
