ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
3709,Talla:select:0,XS:0,0,500,1
3709,Talla:select:0,S:0,0,500,1
3709,Talla:select:0,M:0,1,500,1
3709,Talla:select:0,L:0,0,500,1
3709,Talla:select:0,XL:0,0,500,1
3709,Talla:select:0,XXL:0,0,500,1
3710,Talla:select:0,XS:0,0,500,1
3710,Talla:select:0,S:0,0,500,1
3710,Talla:select:0,M:0,1,500,1
3710,Talla:select:0,L:0,0,500,1
3710,Talla:select:0,XL:0,0,500,1
3710,Talla:select:0,XXL:0,0,500,1
3711,Talla:select:0,XS:0,0,500,1
3711,Talla:select:0,S:0,0,500,1
3711,Talla:select:0,M:0,1,500,1
3711,Talla:select:0,L:0,0,500,1
3711,Talla:select:0,XL:0,0,500,1
3711,Talla:select:0,XXL:0,0,500,1
3712,Talla:select:0,XS:0,0,500,1
3712,Talla:select:0,S:0,0,500,1
3712,Talla:select:0,M:0,1,500,1
3712,Talla:select:0,L:0,0,500,1
3712,Talla:select:0,XL:0,0,500,1
3712,Talla:select:0,XXL:0,0,500,1
3713,Talla:select:0,XS:0,0,500,1
3713,Talla:select:0,S:0,0,500,1
3713,Talla:select:0,M:0,1,500,1
3713,Talla:select:0,L:0,0,500,1
3713,Talla:select:0,XL:0,0,500,1
3713,Talla:select:0,XXL:0,0,500,1
3714,Talla:select:0,XS:0,0,500,1
3714,Talla:select:0,S:0,0,500,1
3714,Talla:select:0,M:0,1,500,1
3714,Talla:select:0,L:0,0,500,1
3714,Talla:select:0,XL:0,0,500,1
3714,Talla:select:0,XXL:0,0,500,1
3715,Talla:select:0,XS:0,0,500,1
3715,Talla:select:0,S:0,0,500,1
3715,Talla:select:0,M:0,1,500,1
3715,Talla:select:0,L:0,0,500,1
3715,Talla:select:0,XL:0,0,500,1
3715,Talla:select:0,XXL:0,0,500,1
3716,Talla:select:0,XS:0,0,500,1
3716,Talla:select:0,S:0,0,500,1
3716,Talla:select:0,M:0,1,500,1
3716,Talla:select:0,L:0,0,500,1
3716,Talla:select:0,XL:0,0,500,1
3716,Talla:select:0,XXL:0,0,500,1
3717,Talla:select:0,XS:0,0,500,1
3717,Talla:select:0,S:0,0,500,1
3717,Talla:select:0,M:0,1,500,1
3717,Talla:select:0,L:0,0,500,1
3717,Talla:select:0,XL:0,0,500,1
3717,Talla:select:0,XXL:0,0,500,1
3718,Talla:select:0,XS:0,0,500,1
3718,Talla:select:0,S:0,0,500,1
3718,Talla:select:0,M:0,1,500,1
3718,Talla:select:0,L:0,0,500,1
3718,Talla:select:0,XL:0,0,500,1
3718,Talla:select:0,XXL:0,0,500,1
3719,Talla:select:0,XS:0,0,500,1
3719,Talla:select:0,S:0,0,500,1
3719,Talla:select:0,M:0,1,500,1
3719,Talla:select:0,L:0,0,500,1
3719,Talla:select:0,XL:0,0,500,1
3719,Talla:select:0,XXL:0,0,500,1
3720,Talla:select:0,XS:0,0,500,1
3720,Talla:select:0,S:0,0,500,1
3720,Talla:select:0,M:0,1,500,1
3720,Talla:select:0,L:0,0,500,1
3720,Talla:select:0,XL:0,0,500,1
