ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
3872,Talla:select:0,XS:0,0,500,1
3872,Talla:select:0,S:0,0,500,1
3872,Talla:select:0,M:0,1,500,1
3872,Talla:select:0,L:0,0,500,1
3872,Talla:select:0,XL:0,0,500,1
3872,Talla:select:0,XXL:0,0,500,1
3873,Talla:select:0,XS:0,0,500,1
3873,Talla:select:0,S:0,0,500,1
3873,Talla:select:0,M:0,1,500,1
3873,Talla:select:0,L:0,0,500,1
3873,Talla:select:0,XL:0,0,500,1
3873,Talla:select:0,XXL:0,0,500,1
3874,Talla:select:0,XS:0,0,500,1
3874,Talla:select:0,S:0,0,500,1
3874,Talla:select:0,M:0,1,500,1
3874,Talla:select:0,L:0,0,500,1
3874,Talla:select:0,XL:0,0,500,1
3874,Talla:select:0,XXL:0,0,500,1
3875,Talla:select:0,XS:0,0,500,1
3875,Talla:select:0,S:0,0,500,1
3875,Talla:select:0,M:0,1,500,1
3875,Talla:select:0,L:0,0,500,1
3875,Talla:select:0,XL:0,0,500,1
3875,Talla:select:0,XXL:0,0,500,1
3876,Talla:select:0,XS:0,0,500,1
3876,Talla:select:0,S:0,0,500,1
3876,Talla:select:0,M:0,1,500,1
3876,Talla:select:0,L:0,0,500,1
3876,Talla:select:0,XL:0,0,500,1
3876,Talla:select:0,XXL:0,0,500,1
3877,Talla:select:0,XS:0,0,500,1
3877,Talla:select:0,S:0,0,500,1
3877,Talla:select:0,M:0,1,500,1
3877,Talla:select:0,L:0,0,500,1
3877,Talla:select:0,XL:0,0,500,1
3877,Talla:select:0,XXL:0,0,500,1
3878,Talla:select:0,XS:0,0,500,1
3878,Talla:select:0,S:0,0,500,1
3878,Talla:select:0,M:0,1,500,1
3878,Talla:select:0,L:0,0,500,1
3878,Talla:select:0,XL:0,0,500,1
3878,Talla:select:0,XXL:0,0,500,1
3879,Talla:select:0,XS:0,0,500,1
3879,Talla:select:0,S:0,0,500,1
3879,Talla:select:0,M:0,1,500,1
3879,Talla:select:0,L:0,0,500,1
3879,Talla:select:0,XL:0,0,500,1
3879,Talla:select:0,XXL:0,0,500,1
3880,Talla:select:0,XS:0,0,500,1
3880,Talla:select:0,S:0,0,500,1
3880,Talla:select:0,M:0,1,500,1
3880,Talla:select:0,L:0,0,500,1
3880,Talla:select:0,XL:0,0,500,1
3880,Talla:select:0,XXL:0,0,500,1
3881,Talla:select:0,XS:0,0,500,1
3881,Talla:select:0,S:0,0,500,1
3881,Talla:select:0,M:0,1,500,1
3881,Talla:select:0,L:0,0,500,1
3881,Talla:select:0,XL:0,0,500,1
3881,Talla:select:0,XXL:0,0,500,1
3882,Talla:select:0,XS:0,0,500,1
3882,Talla:select:0,S:0,0,500,1
3882,Talla:select:0,M:0,1,500,1
3882,Talla:select:0,L:0,0,500,1
3882,Talla:select:0,XL:0,0,500,1
3882,Talla:select:0,XXL:0,0,500,1
3883,Talla:select:0,XS:0,0,500,1
3883,Talla:select:0,S:0,0,500,1
3883,Talla:select:0,M:0,1,500,1
