ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
3342,Talla:select:0,XS:0,0,500,1
3342,Talla:select:0,S:0,0,500,1
3342,Talla:select:0,M:0,1,500,1
3342,Talla:select:0,L:0,0,500,1
3342,Talla:select:0,XL:0,0,500,1
3342,Talla:select:0,XXL:0,0,500,1
3343,Talla:select:0,XS:0,0,500,1
3343,Talla:select:0,S:0,0,500,1
3343,Talla:select:0,M:0,1,500,1
3343,Talla:select:0,L:0,0,500,1
3343,Talla:select:0,XL:0,0,500,1
3343,Talla:select:0,XXL:0,0,500,1
3344,Talla:select:0,XS:0,0,500,1
3344,Talla:select:0,S:0,0,500,1
3344,Talla:select:0,M:0,1,500,1
3344,Talla:select:0,L:0,0,500,1
3344,Talla:select:0,XL:0,0,500,1
3344,Talla:select:0,XXL:0,0,500,1
3345,Talla:select:0,XS:0,0,500,1
3345,Talla:select:0,S:0,0,500,1
3345,Talla:select:0,M:0,1,500,1
3345,Talla:select:0,L:0,0,500,1
3345,Talla:select:0,XL:0,0,500,1
3345,Talla:select:0,XXL:0,0,500,1
3346,Talla:select:0,XS:0,0,500,1
3346,Talla:select:0,S:0,0,500,1
3346,Talla:select:0,M:0,1,500,1
3346,Talla:select:0,L:0,0,500,1
3346,Talla:select:0,XL:0,0,500,1
3346,Talla:select:0,XXL:0,0,500,1
3347,Talla:select:0,XS:0,0,500,1
3347,Talla:select:0,S:0,0,500,1
3347,Talla:select:0,M:0,1,500,1
3347,Talla:select:0,L:0,0,500,1
3347,Talla:select:0,XL:0,0,500,1
3347,Talla:select:0,XXL:0,0,500,1
3348,Talla:select:0,XS:0,0,500,1
3348,Talla:select:0,S:0,0,500,1
3348,Talla:select:0,M:0,1,500,1
3348,Talla:select:0,L:0,0,500,1
3348,Talla:select:0,XL:0,0,500,1
3348,Talla:select:0,XXL:0,0,500,1
3349,Talla:select:0,XS:0,0,500,1
3349,Talla:select:0,S:0,0,500,1
3349,Talla:select:0,M:0,1,500,1
3349,Talla:select:0,L:0,0,500,1
3349,Talla:select:0,XL:0,0,500,1
3349,Talla:select:0,XXL:0,0,500,1
3350,Talla:select:0,XS:0,0,500,1
3350,Talla:select:0,S:0,0,500,1
3350,Talla:select:0,M:0,1,500,1
3350,Talla:select:0,L:0,0,500,1
3350,Talla:select:0,XL:0,0,500,1
3350,Talla:select:0,XXL:0,0,500,1
3351,Talla:select:0,XS:0,0,500,1
3351,Talla:select:0,S:0,0,500,1
3351,Talla:select:0,M:0,1,500,1
3351,Talla:select:0,L:0,0,500,1
3351,Talla:select:0,XL:0,0,500,1
3351,Talla:select:0,XXL:0,0,500,1
3352,Talla:select:0,XS:0,0,500,1
3352,Talla:select:0,S:0,0,500,1
3352,Talla:select:0,M:0,1,500,1
3352,Talla:select:0,L:0,0,500,1
3352,Talla:select:0,XL:0,0,500,1
3352,Talla:select:0,XXL:0,0,500,1
3353,Talla:select:0,XS:0,0,500,1
3353,Talla:select:0,S:0,0,500,1
3353,Talla:select:0,M:0,1,500,1
3353,Talla:select:0,L:0,0,500,1
3353,Talla:select:0,XL:0,0,500,1
3353,Talla:select:0,XXL:0,0,500,1
3354,Talla:select:0,XS:0,0,500,1
3354,Talla:select:0,S:0,0,500,1
3354,Talla:select:0,M:0,1,500,1
3354,Talla:select:0,L:0,0,500,1
3354,Talla:select:0,XL:0,0,500,1
3354,Talla:select:0,XXL:0,0,500,1
3355,Talla:select:0,XS:0,0,500,1
3355,Talla:select:0,S:0,0,500,1
3355,Talla:select:0,M:0,1,500,1
3355,Talla:select:0,L:0,0,500,1
3355,Talla:select:0,XL:0,0,500,1
