ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
3290,Talla:select:0,XS:0,0,500,1
3290,Talla:select:0,S:0,0,500,1
3290,Talla:select:0,M:0,1,500,1
3290,Talla:select:0,L:0,0,500,1
3290,Talla:select:0,XL:0,0,500,1
3290,Talla:select:0,XXL:0,0,500,1
3291,Talla:select:0,XS:0,0,500,1
3291,Talla:select:0,S:0,0,500,1
3291,Talla:select:0,M:0,1,500,1
3291,Talla:select:0,L:0,0,500,1
3291,Talla:select:0,XL:0,0,500,1
3291,Talla:select:0,XXL:0,0,500,1
3292,Talla:select:0,XS:0,0,500,1
3292,Talla:select:0,S:0,0,500,1
3292,Talla:select:0,M:0,1,500,1
3292,Talla:select:0,L:0,0,500,1
3292,Talla:select:0,XL:0,0,500,1
3292,Talla:select:0,XXL:0,0,500,1
3293,Talla:select:0,XS:0,0,500,1
3293,Talla:select:0,S:0,0,500,1
3293,Talla:select:0,M:0,1,500,1
3293,Talla:select:0,L:0,0,500,1
3293,Talla:select:0,XL:0,0,500,1
3293,Talla:select:0,XXL:0,0,500,1
3294,Talla:select:0,XS:0,0,500,1
3294,Talla:select:0,S:0,0,500,1
3294,Talla:select:0,M:0,1,500,1
3294,Talla:select:0,L:0,0,500,1
3294,Talla:select:0,XL:0,0,500,1
3294,Talla:select:0,XXL:0,0,500,1
3295,Talla:select:0,XS:0,0,500,1
3295,Talla:select:0,S:0,0,500,1
3295,Talla:select:0,M:0,1,500,1
3295,Talla:select:0,L:0,0,500,1
3295,Talla:select:0,XL:0,0,500,1
3295,Talla:select:0,XXL:0,0,500,1
3296,Talla:select:0,XS:0,0,500,1
3296,Talla:select:0,S:0,0,500,1
3296,Talla:select:0,M:0,1,500,1
3296,Talla:select:0,L:0,0,500,1
3296,Talla:select:0,XL:0,0,500,1
3296,Talla:select:0,XXL:0,0,500,1
3297,Talla:select:0,XS:0,0,500,1
3297,Talla:select:0,S:0,0,500,1
3297,Talla:select:0,M:0,1,500,1
3297,Talla:select:0,L:0,0,500,1
3297,Talla:select:0,XL:0,0,500,1
3297,Talla:select:0,XXL:0,0,500,1
3298,Talla:select:0,XS:0,0,500,1
3298,Talla:select:0,S:0,0,500,1
3298,Talla:select:0,M:0,1,500,1
3298,Talla:select:0,L:0,0,500,1
3298,Talla:select:0,XL:0,0,500,1
3298,Talla:select:0,XXL:0,0,500,1
3299,Talla:select:0,XS:0,0,500,1
3299,Talla:select:0,S:0,0,500,1
3299,Talla:select:0,M:0,1,500,1
3299,Talla:select:0,L:0,0,500,1
3299,Talla:select:0,XL:0,0,500,1
3299,Talla:select:0,XXL:0,0,500,1
3300,Talla:select:0,XS:0,0,500,1
3300,Talla:select:0,S:0,0,500,1
3300,Talla:select:0,M:0,1,500,1
3300,Talla:select:0,L:0,0,500,1
3300,Talla:select:0,XL:0,0,500,1
3300,Talla:select:0,XXL:0,0,500,1
3301,Talla:select:0,XS:0,0,500,1
3301,Talla:select:0,S:0,0,500,1
3301,Talla:select:0,M:0,1,500,1
