ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
4353,Talla:select:0,XS:0,0,500,1
4353,Talla:select:0,S:0,0,500,1
4353,Talla:select:0,M:0,1,500,1
4353,Talla:select:0,L:0,0,500,1
4353,Talla:select:0,XL:0,0,500,1
4353,Talla:select:0,XXL:0,0,500,1
4354,Talla:select:0,XS:0,0,500,1
4354,Talla:select:0,S:0,0,500,1
4354,Talla:select:0,M:0,1,500,1
4354,Talla:select:0,L:0,0,500,1
4354,Talla:select:0,XL:0,0,500,1
4354,Talla:select:0,XXL:0,0,500,1
4355,Talla:select:0,XS:0,0,500,1
4355,Talla:select:0,S:0,0,500,1
4355,Talla:select:0,M:0,1,500,1
4355,Talla:select:0,L:0,0,500,1
4355,Talla:select:0,XL:0,0,500,1
4355,Talla:select:0,XXL:0,0,500,1
4356,Talla:select:0,XS:0,0,500,1
4356,Talla:select:0,S:0,0,500,1
4356,Talla:select:0,M:0,1,500,1
4356,Talla:select:0,L:0,0,500,1
4356,Talla:select:0,XL:0,0,500,1
4356,Talla:select:0,XXL:0,0,500,1
4357,Talla:select:0,XS:0,0,500,1
4357,Talla:select:0,S:0,0,500,1
4357,Talla:select:0,M:0,1,500,1
4357,Talla:select:0,L:0,0,500,1
4357,Talla:select:0,XL:0,0,500,1
4357,Talla:select:0,XXL:0,0,500,1
4358,Talla:select:0,XS:0,0,500,1
4358,Talla:select:0,S:0,0,500,1
4358,Talla:select:0,M:0,1,500,1
4358,Talla:select:0,L:0,0,500,1
4358,Talla:select:0,XL:0,0,500,1
4358,Talla:select:0,XXL:0,0,500,1
4359,Talla:select:0,XS:0,0,500,1
4359,Talla:select:0,S:0,0,500,1
4359,Talla:select:0,M:0,1,500,1
4359,Talla:select:0,L:0,0,500,1
4359,Talla:select:0,XL:0,0,500,1
4359,Talla:select:0,XXL:0,0,500,1
4360,Talla:select:0,XS:0,0,500,1
4360,Talla:select:0,S:0,0,500,1
4360,Talla:select:0,M:0,1,500,1
4360,Talla:select:0,L:0,0,500,1
4360,Talla:select:0,XL:0,0,500,1
4360,Talla:select:0,XXL:0,0,500,1
4361,Talla:select:0,XS:0,0,500,1
4361,Talla:select:0,S:0,0,500,1
4361,Talla:select:0,M:0,1,500,1
4361,Talla:select:0,L:0,0,500,1
4361,Talla:select:0,XL:0,0,500,1
4361,Talla:select:0,XXL:0,0,500,1
4362,Talla:select:0,XS:0,0,500,1
4362,Talla:select:0,S:0,0,500,1
4362,Talla:select:0,M:0,1,500,1
4362,Talla:select:0,L:0,0,500,1
4362,Talla:select:0,XL:0,0,500,1
4362,Talla:select:0,XXL:0,0,500,1
4363,Talla:select:0,XS:0,0,500,1
4363,Talla:select:0,S:0,0,500,1
4363,Talla:select:0,M:0,1,500,1
4363,Talla:select:0,L:0,0,500,1
4363,Talla:select:0,XL:0,0,500,1
4363,Talla:select:0,XXL:0,0,500,1
4364,Talla:select:0,XS:0,0,500,1
4364,Talla:select:0,S:0,0,500,1
4364,Talla:select:0,M:0,1,500,1
4364,Talla:select:0,L:0,0,500,1
4364,Talla:select:0,XL:0,0,500,1
4364,Talla:select:0,XXL:0,0,500,1
4365,Talla:select:0,XS:0,0,500,1
4365,Talla:select:0,S:0,0,500,1
4365,Talla:select:0,M:0,1,500,1
4365,Talla:select:0,L:0,0,500,1
4365,Talla:select:0,XL:0,0,500,1
4365,Talla:select:0,XXL:0,0,500,1
4366,Talla:select:0,XS:0,0,500,1
4366,Talla:select:0,S:0,0,500,1
4366,Talla:select:0,M:0,1,500,1
4366,Talla:select:0,L:0,0,500,1
4366,Talla:select:0,XL:0,0,500,1
4366,Talla:select:0,XXL:0,0,500,1
4367,Talla:select:0,XS:0,0,500,1
4367,Talla:select:0,S:0,0,500,1
4367,Talla:select:0,M:0,1,500,1
4367,Talla:select:0,L:0,0,500,1
4367,Talla:select:0,XL:0,0,500,1
4367,Talla:select:0,XXL:0,0,500,1
4368,Talla:select:0,XS:0,0,500,1
4368,Talla:select:0,S:0,0,500,1
4368,Talla:select:0,M:0,1,500,1
4368,Talla:select:0,L:0,0,500,1
4368,Talla:select:0,XL:0,0,500,1
4368,Talla:select:0,XXL:0,0,500,1
4369,Talla:select:0,XS:0,0,500,1
4369,Talla:select:0,S:0,0,500,1
4369,Talla:select:0,M:0,1,500,1
4369,Talla:select:0,L:0,0,500,1
4369,Talla:select:0,XL:0,0,500,1
4369,Talla:select:0,XXL:0,0,500,1
