ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
4370,Talla:select:0,XS:0,0,500,1
4370,Talla:select:0,S:0,0,500,1
4370,Talla:select:0,M:0,1,500,1
4370,Talla:select:0,L:0,0,500,1
4370,Talla:select:0,XL:0,0,500,1
4370,Talla:select:0,XXL:0,0,500,1
4371,Talla:select:0,XS:0,0,500,1
4371,Talla:select:0,S:0,0,500,1
4371,Talla:select:0,M:0,1,500,1
4371,Talla:select:0,L:0,0,500,1
4371,Talla:select:0,XL:0,0,500,1
4371,Talla:select:0,XXL:0,0,500,1
4372,Talla:select:0,XS:0,0,500,1
4372,Talla:select:0,S:0,0,500,1
4372,Talla:select:0,M:0,1,500,1
4372,Talla:select:0,L:0,0,500,1
4372,Talla:select:0,XL:0,0,500,1
4372,Talla:select:0,XXL:0,0,500,1
4373,Talla:select:0,XS:0,0,500,1
4373,Talla:select:0,S:0,0,500,1
4373,Talla:select:0,M:0,1,500,1
4373,Talla:select:0,L:0,0,500,1
4373,Talla:select:0,XL:0,0,500,1
4373,Talla:select:0,XXL:0,0,500,1
4374,Talla:select:0,XS:0,0,500,1
4374,Talla:select:0,S:0,0,500,1
4374,Talla:select:0,M:0,1,500,1
4374,Talla:select:0,L:0,0,500,1
4374,Talla:select:0,XL:0,0,500,1
4374,Talla:select:0,XXL:0,0,500,1
4375,Talla:select:0,XS:0,0,500,1
4375,Talla:select:0,S:0,0,500,1
4375,Talla:select:0,M:0,1,500,1
4375,Talla:select:0,L:0,0,500,1
4375,Talla:select:0,XL:0,0,500,1
4375,Talla:select:0,XXL:0,0,500,1
4376,Talla:select:0,XS:0,0,500,1
4376,Talla:select:0,S:0,0,500,1
4376,Talla:select:0,M:0,1,500,1
4376,Talla:select:0,L:0,0,500,1
4376,Talla:select:0,XL:0,0,500,1
4376,Talla:select:0,XXL:0,0,500,1
4377,Talla:select:0,XS:0,0,500,1
4377,Talla:select:0,S:0,0,500,1
4377,Talla:select:0,M:0,1,500,1
4377,Talla:select:0,L:0,0,500,1
4377,Talla:select:0,XL:0,0,500,1
4377,Talla:select:0,XXL:0,0,500,1
4378,Talla:select:0,XS:0,0,500,1
4378,Talla:select:0,S:0,0,500,1
4378,Talla:select:0,M:0,1,500,1
4378,Talla:select:0,L:0,0,500,1
4378,Talla:select:0,XL:0,0,500,1
4378,Talla:select:0,XXL:0,0,500,1
4379,Talla:select:0,XS:0,0,500,1
4379,Talla:select:0,S:0,0,500,1
4379,Talla:select:0,M:0,1,500,1
4379,Talla:select:0,L:0,0,500,1
4379,Talla:select:0,XL:0,0,500,1
4379,Talla:select:0,XXL:0,0,500,1
4380,Talla:select:0,XS:0,0,500,1
4380,Talla:select:0,S:0,0,500,1
4380,Talla:select:0,M:0,1,500,1
4380,Talla:select:0,L:0,0,500,1
4380,Talla:select:0,XL:0,0,500,1
4380,Talla:select:0,XXL:0,0,500,1
4381,Talla:select:0,XS:0,0,500,1
4381,Talla:select:0,S:0,0,500,1
4381,Talla:select:0,M:0,1,500,1
4381,Talla:select:0,L:0,0,500,1
4381,Talla:select:0,XL:0,0,500,1
4381,Talla:select:0,XXL:0,0,500,1
4382,Talla:select:0,XS:0,0,500,1
4382,Talla:select:0,S:0,0,500,1
4382,Talla:select:0,M:0,1,500,1
4382,Talla:select:0,L:0,0,500,1
4382,Talla:select:0,XL:0,0,500,1
4382,Talla:select:0,XXL:0,0,500,1
4383,Talla:select:0,XS:0,0,500,1
4383,Talla:select:0,S:0,0,500,1
4383,Talla:select:0,M:0,1,500,1
4383,Talla:select:0,L:0,0,500,1
4383,Talla:select:0,XL:0,0,500,1
4383,Talla:select:0,XXL:0,0,500,1
4384,Talla:select:0,XS:0,0,500,1
4384,Talla:select:0,S:0,0,500,1
4384,Talla:select:0,M:0,1,500,1
4384,Talla:select:0,L:0,0,500,1
4384,Talla:select:0,XL:0,0,500,1
4384,Talla:select:0,XXL:0,0,500,1
4385,Talla:select:0,XS:0,0,500,1
4385,Talla:select:0,S:0,0,500,1
4385,Talla:select:0,M:0,1,500,1
4385,Talla:select:0,L:0,0,500,1
4385,Talla:select:0,XL:0,0,500,1
4385,Talla:select:0,XXL:0,0,500,1
4386,Talla:select:0,XS:0,0,500,1
4386,Talla:select:0,S:0,0,500,1
4386,Talla:select:0,M:0,1,500,1
