Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Reference #;EAN13;Weight;Quantity;Minimal quantity;Text when in stock;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);en oferta;valor dto;desde dto;Image URLs (x,y,z...);Feature(Name:Value:Position);hasta dto;Description
196634;1;Silla nordic patchwork;243, 242, 232, 211;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;"Nordic es una es una reinterpretación moderna de las famosas Sillas Tulip de Eero Saarinen, un icono del diseño industrial del siglo XX.
Una silla perfecta para aportar un toque de originalidad y diseño a tu hogar. Disponibles con base de madera o con base metálica"
196638;1;Silla nordic tapizada;243, 242, 232, 211;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;"Nordic es una es una reinterpretación moderna de las famosas Sillas Tulip de Eero Saarinen, un icono del diseño industrial del siglo XX.
Una silla perfecta para aportar un toque de originalidad y diseño a tu hogar. Disponibles con base de madera o con base metálica"
196651;1;Silla joy patas madera;253, 258, 232, 216;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño con respaldo de propileno reforzado con fibra. Sus formas iconicas resultan muy comodas a la vez que muy atractivas visualmente
196656;1;Silla joy patin;253, 258, 216;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño con respaldo de propileno reforzado con fibra. Sus formas iconicas resultan muy comodas a la vez que muy atractivas visualmente
196660;1;Silla please 4 patas;253, 258, 232, 216;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Preciosa silla de diseño, sus formas delicadas y envolventes como una flor son sofisticadas y contemporáneas. Apta tanto para uso profesional como domestico disponible con varias opciones de color y estructuras
196663;1;Silla please giratoria;253, 258, 232, 216;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Preciosa silla de diseño, sus formas delicadas y envolventes como una flor son sofisticadas y contemporáneas. Apta tanto para uso profesional como domestico disponible con varias opciones de color y estructuras
196666;1;Silla julia patchwork;243, 242, 232, 211;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño de estética natural y estilo escandinavo. Sus formas delicadas y envolventes transmiten equilibrio y armonia a cualquier espacio de tu hogar
196668;1;Silla julia;243, 242, 232, 211;0;1;26001000044;;0;0;1;En Stock;1;1;1;-65;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño de estética natural y estilo escandinavo. Sus formas delicadas y envolventes transmiten equilibrio y armonia a cualquier espacio de tu hogar
154542;1;Silla witney;243, 242, 232, 211;0;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Confortable silla de comedor, cuyo asiento se adaptará a la perfeccción proporcionarte comodidad.De estilo moderno, cuenta con estructura de madera de haya y su asiento está tapizado en tapicería nobuck. Una tela muy agradable al tacto
122690;1;Silla nordic madera;243, 242, 232, 216;BLANCO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;"Nordic es una es una reinterpretación moderna de las famosas Sillas Tulip de Eero Saarinen, un icono del diseño industrial del siglo XX.
Una silla perfecta para aportar un toque de originalidad y diseño a tu hogar. Disponibles con base de madera o con base metálica"
122725;1;Silla nordic metal;243, 242, 232, 216;NEGRO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;"Nordic es una es una reinterpretación moderna de las famosas Sillas Tulip de Eero Saarinen, un icono del diseño industrial del siglo XX.
Una silla perfecta para aportar un toque de originalidad y diseño a tu hogar. Disponibles con base de madera o con base metálica"
65593;1;Silla diva;243, 242, 211;NEGRO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;¿Quieres una apuesta segura? Con la silla de comedor DIVA lo acabas de encontrar. Un bonito diseño moderno para llenar tu comedor o salón de clase y distinción. La estructura cromada de la silla diva hará que la estancia se llene de luminosidad.  Además, el alto respaldo permite que puedas apoyar completamente la espalda y conseguir así una mayor sensación de confort. 
129154;1;Silla maya;243, 242, 211;GRIS PLOMO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Si estás buscando una silla para tu salón que sorprenda a todos por su diseño pero que ofrezca además todo el confort, sin duda la silla MAYA es lo que necesitas. Su asiento y respaldo tapizados en tapiceria nobuck son muy suaves y agradables al tacto y combinan con la estructura en negro antracita. Además incorpora una practica asa en la parte posterior para poder moverla más comodamente.
154881;1;Silla zeta;243, 242, 211;NEGRO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Silla de diseño vanguardista moderno y actual. Una silla que sorprende por su originalidad y por la calidad de sus acabados. el respaldo y asiento estan unidos en una forma continua como si fuera un zig-zag. La base de la silla es de acero en acabado cromo y esta tapizada en piel sintética con costura horizontal. Incorpora además una practica asa en el respaldo para poder moverla más facilmente.
4164;1;Silla stella;243, 242, 211;LACADO BLANCO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Fantástica silla de comedor. A destacar la carcasa del asiento en madera natural lacada en blanco y su respaldo ligeramente curvado y en suspensión. Robustez, calidad y elegancia, todo en la misma pieza
69237;1;Silla cloe;243, 242, 211;ANTRACITA;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;No podemos imaginar una silla más elegante y sofisticada. Su alto respaldo y la calidez de su tapizado aporta ese plus de calidad que estabas buscando. Además, cloe esta disponible en una gran variedad de colores.
69241;1;Silla nancy;243, 242, 211;GRIS PERLA;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Su estructura de diseño clásico elaborado en madera y su suave tapizado hace de Nancy la silla de comedor preferida para muchos. Además Nancy esta disponible en una gran variedad de colores, para que puedas personalizar al máximo tus sillas
97692;1;Silla elena;243, 242, 214;PINO CLARO;1;;;0;0;1;En Stock;1;1;1;#¡VALOR!;01/01/2018;http://www.phpandfriends.com/imagenes_csv/producto.png;;10/01/2020;Preciosa silla de madera disponible en tres colores: Pino claro, Roble gris o Fresno blanco. La estructura de la silla está barnizada con el mismo tono de la madera.
