Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax included;Tax rules ID;Reference #;EAN13;Weight;Quantity;Minimal quantity;Text when in stock;Available for order (0 = No, 1 = Yes);Show price (0 = No, 1 = Yes);en oferta;valor dto;desde dto;Image URLs (x,y,z...);Feature(Name:Value:Position);hasta dto;Description
200177;;;;;;;;;;;;;;;;;;;;
179747;;;;;;;;;;;;;;;;;;;;
179749;;;;;;;;;;;;;;;;;;;;
179754;;;;;;;;;;;;;;;;;;;;
179755;;;;;;;;;;;;;;;;;;;;
179760;;;;;;;;;;;;;;;;;;;;
200167;;;;;;;;;;;;;;;;;;;;
200168;;;;;;;;;;;;;;;;;;;;
200171;;;;;;;;;;;;;;;;;;;;
200110;;;;;;;;;;;;;;;;;;;;
196642;;;;;;;;;;;;;;;;;;;;
196643;;;;;;;;;;;;;;;;;;;;
200111;;;;;;;;;;;;;;;;;;;;
200112;;;;;;;;;;;;;;;;;;;;
200115;;;;;;;;;;;;;;;;;;;;
200116;;;;;;;;;;;;;;;;;;;;
200172;;;;;;;;;;;;;;;;;;;;
200176;;;;;;;;;;;;;;;;;;;;
179761;;;;;;;;;;;;;;;;;;;;
179762;;;;;;;;;;;;;;;;;;;;
200174;;;;;;;;;;;;;;;;;;;;
200165;;;;;;;;;;;;;;;;;;;;
200175;;;;;;;;;;;;;;;;;;;;
200146;;;;;;;;;;;;;;;;;;;;
200147;;;;;;;;;;;;;;;;;;;;
200148;;;;;;;;;;;;;;;;;;;;
200197;;;;;;;;;;;;;;;;;;;;
200198;;;;;;;;;;;;;;;;;;;;
200095;;;;;;;;;;;;;;;;;;;;
200089;;;;;;;;;;;;;;;;;;;;
200211;;;;;;;;;;;;;;;;;;;;
200053;;;;;;;;;;;;;;;;;;;;
200313;;;;;;;;;;;;;;;;;;;;
200297;;;;;;;;;;;;;;;;;;;;
200325;;;;;;;;;;;;;;;;;;;;
200326;;;;;;;;;;;;;;;;;;;;
200296;;;;;;;;;;;;;;;;;;;;
200203;;;;;;;;;;;;;;;;;;;;
200107;;;;;;;;;;;;;;;;;;;;
200312;;;;;;;;;;;;;;;;;;;;
200059;;;;;;;;;;;;;;;;;;;;
200058;;;;;;;;;;;;;;;;;;;;
200056;;;;;;;;;;;;;;;;;;;;
200057;;;;;;;;;;;;;;;;;;;;
179769;;;;;;;;;;;;;;;;;;;;
179773;;;;;;;;;;;;;;;;;;;;
179774;;;;;;;;;;;;;;;;;;;;
200173;;;;;;;;;;;;;;;;;;;;
179777;;;;;;;;;;;;;;;;;;;;
187384;;;;;;;;;;;;;;;;;;;;
187385;;;;;;;;;;;;;;;;;;;;
194593;;;;;;;;;;;;;;;;;;;;
194608;;;;;;;;;;;;;;;;;;;;
196703;;;;;;;;;;;;;;;;;;;;
196706;;;;;;;;;;;;;;;;;;;;
196709;;;;;;;;;;;;;;;;;;;;
196634;;;;;;;;;;;;;;;;;;;;
196638;;;;;;;;;;;;;;;;;;;;
196651;;;;;;;;;;;;;;;;;;;;
196656;;;;;;;;;;;;;;;;;;;;
196660;;;;;;;;;;;;;;;;;;;;
196663;;;;;;;;;;;;;;;;;;;;
196666;;;;;;;;;;;;;;;;;;;;
196668;;;;;;;;;;;;;;;;;;;;
