ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
2601,Talla:select:0,M:0,1,500,1
2601,Talla:select:0,L:0,0,500,1
2601,Talla:select:0,XL:0,0,500,1
2601,Talla:select:0,XXL:0,0,500,1
2602,Talla:select:0,XS:0,0,500,1
2602,Talla:select:0,S:0,0,500,1
2602,Talla:select:0,M:0,1,500,1
2602,Talla:select:0,L:0,0,500,1
2602,Talla:select:0,XL:0,0,500,1
2602,Talla:select:0,XXL:0,0,500,1
2603,Talla:select:0,XS:0,0,500,1
2603,Talla:select:0,S:0,0,500,1
2603,Talla:select:0,M:0,1,500,1
2603,Talla:select:0,L:0,0,500,1
2603,Talla:select:0,XL:0,0,500,1
2603,Talla:select:0,XXL:0,0,500,1
2604,Talla:select:0,XS:0,0,500,1
2604,Talla:select:0,S:0,0,500,1
2604,Talla:select:0,M:0,1,500,1
2604,Talla:select:0,L:0,0,500,1
2604,Talla:select:0,XL:0,0,500,1
2604,Talla:select:0,XXL:0,0,500,1
2605,Talla:select:0,XS:0,0,500,1
2605,Talla:select:0,S:0,0,500,1
2605,Talla:select:0,M:0,1,500,1
2605,Talla:select:0,L:0,0,500,1
2605,Talla:select:0,XL:0,0,500,1
2605,Talla:select:0,XXL:0,0,500,1
2606,Talla:select:0,XS:0,0,500,1
2606,Talla:select:0,S:0,0,500,1
2606,Talla:select:0,M:0,1,500,1
2606,Talla:select:0,L:0,0,500,1
2606,Talla:select:0,XL:0,0,500,1
2606,Talla:select:0,XXL:0,0,500,1
2607,Talla:select:0,XS:0,0,500,1
2607,Talla:select:0,S:0,0,500,1
2607,Talla:select:0,M:0,1,500,1
2607,Talla:select:0,L:0,0,500,1
2607,Talla:select:0,XL:0,0,500,1
2607,Talla:select:0,XXL:0,0,500,1
2608,Talla:select:0,XS:0,0,500,1
2608,Talla:select:0,S:0,0,500,1
2608,Talla:select:0,M:0,1,500,1
2608,Talla:select:0,L:0,0,500,1
2608,Talla:select:0,XL:0,0,500,1
2608,Talla:select:0,XXL:0,0,500,1
2609,Talla:select:0,XS:0,0,500,1
2609,Talla:select:0,S:0,0,500,1
2609,Talla:select:0,M:0,1,500,1
2609,Talla:select:0,L:0,0,500,1
2609,Talla:select:0,XL:0,0,500,1
2609,Talla:select:0,XXL:0,0,500,1
2610,Talla:select:0,XS:0,0,500,1
2610,Talla:select:0,S:0,0,500,1
2610,Talla:select:0,M:0,1,500,1
2610,Talla:select:0,L:0,0,500,1
2610,Talla:select:0,XL:0,0,500,1
2610,Talla:select:0,XXL:0,0,500,1
2611,Talla:select:0,XS:0,0,500,1
2611,Talla:select:0,S:0,0,500,1
2611,Talla:select:0,M:0,1,500,1
2611,Talla:select:0,L:0,0,500,1
2611,Talla:select:0,XL:0,0,500,1
2611,Talla:select:0,XXL:0,0,500,1
2612,Talla:select:0,XS:0,0,500,1
2612,Talla:select:0,S:0,0,500,1
2612,Talla:select:0,M:0,1,500,1
2612,Talla:select:0,L:0,0,500,1
2612,Talla:select:0,XL:0,0,500,1
2612,Talla:select:0,XXL:0,0,500,1
2613,Talla:select:0,XS:0,0,500,1
2613,Talla:select:0,S:0,0,500,1
2613,Talla:select:0,M:0,1,500,1
2613,Talla:select:0,L:0,0,500,1
2613,Talla:select:0,XL:0,0,500,1
2613,Talla:select:0,XXL:0,0,500,1
2614,Talla:select:0,XS:0,0,500,1
2614,Talla:select:0,S:0,0,500,1
2614,Talla:select:0,M:0,1,500,1
2614,Talla:select:0,L:0,0,500,1
2614,Talla:select:0,XL:0,0,500,1
2614,Talla:select:0,XXL:0,0,500,1
2615,Talla:select:0,XS:0,0,500,1
2615,Talla:select:0,S:0,0,500,1
2615,Talla:select:0,M:0,1,500,1
2615,Talla:select:0,L:0,0,500,1
2615,Talla:select:0,XL:0,0,500,1
2615,Talla:select:0,XXL:0,0,500,1
2616,Talla:select:0,XS:0,0,500,1
2616,Talla:select:0,S:0,0,500,1
2616,Talla:select:0,M:0,1,500,1
2616,Talla:select:0,L:0,0,500,1
2616,Talla:select:0,XL:0,0,500,1
2616,Talla:select:0,XXL:0,0,500,1
2617,Talla:select:0,XS:0,0,500,1
2617,Talla:select:0,S:0,0,500,1
2617,Talla:select:0,M:0,1,500,1
2617,Talla:select:0,L:0,0,500,1
2617,Talla:select:0,XL:0,0,500,1
2617,Talla:select:0,XXL:0,0,500,1
2618,Talla:select:0,XS:0,0,500,1
2618,Talla:select:0,S:0,0,500,1
2618,Talla:select:0,M:0,1,500,1
2618,Talla:select:0,L:0,0,500,1
2618,Talla:select:0,XL:0,0,500,1
2618,Talla:select:0,XXL:0,0,500,1
2619,Talla:select:0,XS:0,0,500,1
2619,Talla:select:0,S:0,0,500,1
2619,Talla:select:0,M:0,1,500,1
2619,Talla:select:0,L:0,0,500,1
2619,Talla:select:0,XL:0,0,500,1
2619,Talla:select:0,XXL:0,0,500,1
2620,Talla:select:0,XS:0,0,500,1
2620,Talla:select:0,S:0,0,500,1
2620,Talla:select:0,M:0,1,500,1
2620,Talla:select:0,L:0,0,500,1
2620,Talla:select:0,XL:0,0,500,1
2620,Talla:select:0,XXL:0,0,500,1
2621,Talla:select:0,XS:0,0,500,1
2621,Talla:select:0,S:0,0,500,1
2621,Talla:select:0,M:0,1,500,1
2621,Talla:select:0,L:0,0,500,1
2621,Talla:select:0,XL:0,0,500,1
2621,Talla:select:0,XXL:0,0,500,1
2622,Talla:select:0,XS:0,0,500,1
2622,Talla:select:0,S:0,0,500,1
2622,Talla:select:0,M:0,1,500,1
2622,Talla:select:0,L:0,0,500,1
2622,Talla:select:0,XL:0,0,500,1
2622,Talla:select:0,XXL:0,0,500,1
2623,Talla:select:0,XS:0,0,500,1
2623,Talla:select:0,S:0,0,500,1
2623,Talla:select:0,M:0,1,500,1
2623,Talla:select:0,L:0,0,500,1
2623,Talla:select:0,XL:0,0,500,1
2623,Talla:select:0,XXL:0,0,500,1
2624,Talla:select:0,XS:0,0,500,1
2624,Talla:select:0,S:0,0,500,1
2624,Talla:select:0,M:0,1,500,1
2624,Talla:select:0,L:0,0,500,1
2624,Talla:select:0,XL:0,0,500,1
2624,Talla:select:0,XXL:0,0,500,1
2625,Talla:select:0,XS:0,0,500,1
2625,Talla:select:0,S:0,0,500,1
2625,Talla:select:0,M:0,1,500,1
2625,Talla:select:0,L:0,0,500,1
2625,Talla:select:0,XL:0,0,500,1
2625,Talla:select:0,XXL:0,0,500,1
2626,Talla:select:0,XS:0,0,500,1
2626,Talla:select:0,S:0,0,500,1
2626,Talla:select:0,M:0,1,500,1
2626,Talla:select:0,L:0,0,500,1
2626,Talla:select:0,XL:0,0,500,1
2626,Talla:select:0,XXL:0,0,500,1
2627,Talla:select:0,XS:0,0,500,1
2627,Talla:select:0,S:0,0,500,1
2627,Talla:select:0,M:0,1,500,1
2627,Talla:select:0,L:0,0,500,1
2627,Talla:select:0,XL:0,0,500,1
2627,Talla:select:0,XXL:0,0,500,1
2628,Talla:select:0,XS:0,0,500,1
2628,Talla:select:0,S:0,0,500,1
2628,Talla:select:0,M:0,1,500,1
2628,Talla:select:0,L:0,0,500,1
2628,Talla:select:0,XL:0,0,500,1
2628,Talla:select:0,XXL:0,0,500,1
2629,Talla:select:0,XS:0,0,500,1
2629,Talla:select:0,S:0,0,500,1
2629,Talla:select:0,M:0,1,500,1
2629,Talla:select:0,L:0,0,500,1
2629,Talla:select:0,XL:0,0,500,1
2629,Talla:select:0,XXL:0,0,500,1
2630,Talla:select:0,XS:0,0,500,1
2630,Talla:select:0,S:0,0,500,1
2630,Talla:select:0,M:0,1,500,1
2630,Talla:select:0,L:0,0,500,1
2630,Talla:select:0,XL:0,0,500,1
2630,Talla:select:0,XXL:0,0,500,1
2631,Talla:select:0,XS:0,0,500,1
2631,Talla:select:0,S:0,0,500,1
2631,Talla:select:0,M:0,1,500,1
2631,Talla:select:0,L:0,0,500,1
2631,Talla:select:0,XL:0,0,500,1
2631,Talla:select:0,XXL:0,0,500,1
2632,Talla:select:0,XS:0,0,500,1
2632,Talla:select:0,S:0,0,500,1
2632,Talla:select:0,M:0,1,500,1
2632,Talla:select:0,L:0,0,500,1
2632,Talla:select:0,XL:0,0,500,1
2632,Talla:select:0,XXL:0,0,500,1
2633,Talla:select:0,XS:0,0,500,1
2633,Talla:select:0,S:0,0,500,1
2633,Talla:select:0,M:0,1,500,1
2633,Talla:select:0,L:0,0,500,1
2633,Talla:select:0,XL:0,0,500,1
2633,Talla:select:0,XXL:0,0,500,1
2634,Talla:select:0,XS:0,0,500,1
2634,Talla:select:0,S:0,0,500,1
2634,Talla:select:0,M:0,1,500,1
2634,Talla:select:0,L:0,0,500,1
2634,Talla:select:0,XL:0,0,500,1
2634,Talla:select:0,XXL:0,0,500,1
2635,Talla:select:0,XS:0,0,500,1
2635,Talla:select:0,S:0,0,500,1
2635,Talla:select:0,M:0,1,500,1
2635,Talla:select:0,L:0,0,500,1
2635,Talla:select:0,XL:0,0,500,1
2635,Talla:select:0,XXL:0,0,500,1
2636,Talla:select:0,XS:0,0,500,1
2636,Talla:select:0,S:0,0,500,1
2636,Talla:select:0,M:0,1,500,1
2636,Talla:select:0,L:0,0,500,1
2636,Talla:select:0,XL:0,0,500,1
2636,Talla:select:0,XXL:0,0,500,1
2637,Talla:select:0,XS:0,0,500,1
2637,Talla:select:0,S:0,0,500,1
2637,Talla:select:0,M:0,1,500,1
2637,Talla:select:0,L:0,0,500,1
2637,Talla:select:0,XL:0,0,500,1
2637,Talla:select:0,XXL:0,0,500,1
2638,Talla:select:0,XS:0,0,500,1
2638,Talla:select:0,S:0,0,500,1
2638,Talla:select:0,M:0,1,500,1
2638,Talla:select:0,L:0,0,500,1
2638,Talla:select:0,XL:0,0,500,1
2638,Talla:select:0,XXL:0,0,500,1
2639,Talla:select:0,XS:0,0,500,1
2639,Talla:select:0,S:0,0,500,1
2639,Talla:select:0,M:0,1,500,1
2639,Talla:select:0,L:0,0,500,1
2639,Talla:select:0,XL:0,0,500,1
2639,Talla:select:0,XXL:0,0,500,1
2640,Talla:select:0,XS:0,0,500,1
2640,Talla:select:0,S:0,0,500,1
2640,Talla:select:0,M:0,1,500,1
2640,Talla:select:0,L:0,0,500,1
2640,Talla:select:0,XL:0,0,500,1
2640,Talla:select:0,XXL:0,0,500,1
2641,Talla:select:0,XS:0,0,500,1
2641,Talla:select:0,S:0,0,500,1
2641,Talla:select:0,M:0,1,500,1
2641,Talla:select:0,L:0,0,500,1
2641,Talla:select:0,XL:0,0,500,1
2641,Talla:select:0,XXL:0,0,500,1
2642,Talla:select:0,XS:0,0,500,1
2642,Talla:select:0,S:0,0,500,1
2642,Talla:select:0,M:0,1,500,1
2642,Talla:select:0,L:0,0,500,1
2642,Talla:select:0,XL:0,0,500,1
2642,Talla:select:0,XXL:0,0,500,1
2643,Talla:select:0,XS:0,0,500,1
2643,Talla:select:0,S:0,0,500,1
2643,Talla:select:0,M:0,1,500,1
2643,Talla:select:0,L:0,0,500,1
2643,Talla:select:0,XL:0,0,500,1
2643,Talla:select:0,XXL:0,0,500,1
2644,Talla:select:0,XS:0,0,500,1
2644,Talla:select:0,S:0,0,500,1
2644,Talla:select:0,M:0,1,500,1
2644,Talla:select:0,L:0,0,500,1
2644,Talla:select:0,XL:0,0,500,1
2644,Talla:select:0,XXL:0,0,500,1
2645,Talla:select:0,XS:0,0,500,1
2645,Talla:select:0,S:0,0,500,1
2645,Talla:select:0,M:0,1,500,1
2645,Talla:select:0,L:0,0,500,1
2645,Talla:select:0,XL:0,0,500,1
2645,Talla:select:0,XXL:0,0,500,1
2646,Talla:select:0,XS:0,0,500,1
2646,Talla:select:0,S:0,0,500,1
2646,Talla:select:0,M:0,1,500,1
2646,Talla:select:0,L:0,0,500,1
2646,Talla:select:0,XL:0,0,500,1
2646,Talla:select:0,XXL:0,0,500,1
2647,Talla:select:0,XS:0,0,500,1
2647,Talla:select:0,S:0,0,500,1
2647,Talla:select:0,M:0,1,500,1
2647,Talla:select:0,L:0,0,500,1
2647,Talla:select:0,XL:0,0,500,1
2647,Talla:select:0,XXL:0,0,500,1
2648,Talla:select:0,XS:0,0,500,1
2648,Talla:select:0,S:0,0,500,1
2648,Talla:select:0,M:0,1,500,1
2648,Talla:select:0,L:0,0,500,1
2648,Talla:select:0,XL:0,0,500,1
2648,Talla:select:0,XXL:0,0,500,1
2649,Talla:select:0,XS:0,0,500,1
2649,Talla:select:0,S:0,0,500,1
2649,Talla:select:0,M:0,1,500,1
2649,Talla:select:0,L:0,0,500,1
2649,Talla:select:0,XL:0,0,500,1
2649,Talla:select:0,XXL:0,0,500,1
2650,Talla:select:0,XS:0,0,500,1
2650,Talla:select:0,S:0,0,500,1
2650,Talla:select:0,M:0,1,500,1
2650,Talla:select:0,L:0,0,500,1
2650,Talla:select:0,XL:0,0,500,1
2650,Talla:select:0,XXL:0,0,500,1
2651,Talla:select:0,XS:0,0,500,1
2651,Talla:select:0,S:0,0,500,1
2651,Talla:select:0,M:0,1,500,1
2651,Talla:select:0,L:0,0,500,1
2651,Talla:select:0,XL:0,0,500,1
2651,Talla:select:0,XXL:0,0,500,1
2652,Talla:select:0,XS:0,0,500,1
2652,Talla:select:0,S:0,0,500,1
2652,Talla:select:0,M:0,1,500,1
2652,Talla:select:0,L:0,0,500,1
2652,Talla:select:0,XL:0,0,500,1
2652,Talla:select:0,XXL:0,0,500,1
2653,Talla:select:0,XS:0,0,500,1
2653,Talla:select:0,S:0,0,500,1
2653,Talla:select:0,M:0,1,500,1
2653,Talla:select:0,L:0,0,500,1
2653,Talla:select:0,XL:0,0,500,1
2653,Talla:select:0,XXL:0,0,500,1
2654,Talla:select:0,XS:0,0,500,1
2654,Talla:select:0,S:0,0,500,1
2654,Talla:select:0,M:0,1,500,1
2654,Talla:select:0,L:0,0,500,1
2654,Talla:select:0,XL:0,0,500,1
2654,Talla:select:0,XXL:0,0,500,1
2655,Talla:select:0,XS:0,0,500,1
2655,Talla:select:0,S:0,0,500,1
2655,Talla:select:0,M:0,1,500,1
2655,Talla:select:0,L:0,0,500,1
2655,Talla:select:0,XL:0,0,500,1
2655,Talla:select:0,XXL:0,0,500,1
2656,Talla:select:0,XS:0,0,500,1
2656,Talla:select:0,S:0,0,500,1
2656,Talla:select:0,M:0,1,500,1
2656,Talla:select:0,L:0,0,500,1
2656,Talla:select:0,XL:0,0,500,1
2656,Talla:select:0,XXL:0,0,500,1
2657,Talla:select:0,XS:0,0,500,1
2657,Talla:select:0,S:0,0,500,1
2657,Talla:select:0,M:0,1,500,1
2657,Talla:select:0,L:0,0,500,1
2657,Talla:select:0,XL:0,0,500,1
2657,Talla:select:0,XXL:0,0,500,1
2658,Talla:select:0,XS:0,0,500,1
2658,Talla:select:0,S:0,0,500,1
2658,Talla:select:0,M:0,1,500,1
2658,Talla:select:0,L:0,0,500,1
2658,Talla:select:0,XL:0,0,500,1
2658,Talla:select:0,XXL:0,0,500,1
2659,Talla:select:0,XS:0,0,500,1
2659,Talla:select:0,S:0,0,500,1
2659,Talla:select:0,M:0,1,500,1
2659,Talla:select:0,L:0,0,500,1
2659,Talla:select:0,XL:0,0,500,1
2659,Talla:select:0,XXL:0,0,500,1
2660,Talla:select:0,XS:0,0,500,1
2660,Talla:select:0,S:0,0,500,1
2660,Talla:select:0,M:0,1,500,1
2660,Talla:select:0,L:0,0,500,1
2660,Talla:select:0,XL:0,0,500,1
2660,Talla:select:0,XXL:0,0,500,1
2661,Talla:select:0,XS:0,0,500,1
2661,Talla:select:0,S:0,0,500,1
2661,Talla:select:0,M:0,1,500,1
2661,Talla:select:0,L:0,0,500,1
2661,Talla:select:0,XL:0,0,500,1
2661,Talla:select:0,XXL:0,0,500,1
2662,Talla:select:0,XS:0,0,500,1
2662,Talla:select:0,S:0,0,500,1
2662,Talla:select:0,M:0,1,500,1
2662,Talla:select:0,L:0,0,500,1
2662,Talla:select:0,XL:0,0,500,1
2662,Talla:select:0,XXL:0,0,500,1
2663,Talla:select:0,XS:0,0,500,1
2663,Talla:select:0,S:0,0,500,1
2663,Talla:select:0,M:0,1,500,1
2663,Talla:select:0,L:0,0,500,1
2663,Talla:select:0,XL:0,0,500,1
2663,Talla:select:0,XXL:0,0,500,1
2664,Talla:select:0,XS:0,0,500,1
2664,Talla:select:0,S:0,0,500,1
2664,Talla:select:0,M:0,1,500,1
2664,Talla:select:0,L:0,0,500,1
2664,Talla:select:0,XL:0,0,500,1
2664,Talla:select:0,XXL:0,0,500,1
2665,Talla:select:0,XS:0,0,500,1
2665,Talla:select:0,S:0,0,500,1
2665,Talla:select:0,M:0,1,500,1
2665,Talla:select:0,L:0,0,500,1
2665,Talla:select:0,XL:0,0,500,1
2665,Talla:select:0,XXL:0,0,500,1
2666,Talla:select:0,XS:0,0,500,1
2666,Talla:select:0,S:0,0,500,1
2666,Talla:select:0,M:0,1,500,1
2666,Talla:select:0,L:0,0,500,1
2666,Talla:select:0,XL:0,0,500,1
2666,Talla:select:0,XXL:0,0,500,1
2667,Talla:select:0,XS:0,0,500,1
2667,Talla:select:0,S:0,0,500,1
2667,Talla:select:0,M:0,1,500,1
2667,Talla:select:0,L:0,0,500,1
2667,Talla:select:0,XL:0,0,500,1
2667,Talla:select:0,XXL:0,0,500,1
2668,Talla:select:0,XS:0,0,500,1
2668,Talla:select:0,S:0,0,500,1
2668,Talla:select:0,M:0,1,500,1
2668,Talla:select:0,L:0,0,500,1
2668,Talla:select:0,XL:0,0,500,1
2668,Talla:select:0,XXL:0,0,500,1
2669,Talla:select:0,XS:0,0,500,1
2669,Talla:select:0,S:0,0,500,1
2669,Talla:select:0,M:0,1,500,1
2669,Talla:select:0,L:0,0,500,1
2669,Talla:select:0,XL:0,0,500,1
2669,Talla:select:0,XXL:0,0,500,1
2670,Talla:select:0,XS:0,0,500,1
2670,Talla:select:0,S:0,0,500,1
2670,Talla:select:0,M:0,1,500,1
2670,Talla:select:0,L:0,0,500,1
2670,Talla:select:0,XL:0,0,500,1
2670,Talla:select:0,XXL:0,0,500,1
2671,Talla:select:0,XS:0,0,500,1
2671,Talla:select:0,S:0,0,500,1
2671,Talla:select:0,M:0,1,500,1
2671,Talla:select:0,L:0,0,500,1
2671,Talla:select:0,XL:0,0,500,1
2671,Talla:select:0,XXL:0,0,500,1
2672,Talla:select:0,XS:0,0,500,1
2672,Talla:select:0,S:0,0,500,1
2672,Talla:select:0,M:0,1,500,1
2672,Talla:select:0,L:0,0,500,1
2672,Talla:select:0,XL:0,0,500,1
2672,Talla:select:0,XXL:0,0,500,1
2673,Talla:select:0,XS:0,0,500,1
2673,Talla:select:0,S:0,0,500,1
2673,Talla:select:0,M:0,1,500,1
2673,Talla:select:0,L:0,0,500,1
2673,Talla:select:0,XL:0,0,500,1
2673,Talla:select:0,XXL:0,0,500,1
2674,Talla:select:0,XS:0,0,500,1
2674,Talla:select:0,S:0,0,500,1
2674,Talla:select:0,M:0,1,500,1
2674,Talla:select:0,L:0,0,500,1
2674,Talla:select:0,XL:0,0,500,1
2674,Talla:select:0,XXL:0,0,500,1
2675,Talla:select:0,XS:0,0,500,1
2675,Talla:select:0,S:0,0,500,1
2675,Talla:select:0,M:0,1,500,1
2675,Talla:select:0,L:0,0,500,1
2675,Talla:select:0,XL:0,0,500,1
2675,Talla:select:0,XXL:0,0,500,1
2676,Talla:select:0,XS:0,0,500,1
2676,Talla:select:0,S:0,0,500,1
2676,Talla:select:0,M:0,1,500,1
2676,Talla:select:0,L:0,0,500,1
2676,Talla:select:0,XL:0,0,500,1
2676,Talla:select:0,XXL:0,0,500,1
2677,Talla:select:0,XS:0,0,500,1
2677,Talla:select:0,S:0,0,500,1
2677,Talla:select:0,M:0,1,500,1
2677,Talla:select:0,L:0,0,500,1
2677,Talla:select:0,XL:0,0,500,1
2677,Talla:select:0,XXL:0,0,500,1
2678,Talla:select:0,XS:0,0,500,1
2678,Talla:select:0,S:0,0,500,1
2678,Talla:select:0,M:0,1,500,1
