ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
3574,Talla:select:0,XS:0,0,500,1
3574,Talla:select:0,S:0,0,500,1
3574,Talla:select:0,M:0,1,500,1
3574,Talla:select:0,L:0,0,500,1
3574,Talla:select:0,XL:0,0,500,1
3574,Talla:select:0,XXL:0,0,500,1
3575,Talla:select:0,XS:0,0,500,1
3575,Talla:select:0,S:0,0,500,1
3575,Talla:select:0,M:0,1,500,1
3575,Talla:select:0,L:0,0,500,1
3575,Talla:select:0,XL:0,0,500,1
3575,Talla:select:0,XXL:0,0,500,1
3576,Talla:select:0,XS:0,0,500,1
3576,Talla:select:0,S:0,0,500,1
3576,Talla:select:0,M:0,1,500,1
3576,Talla:select:0,L:0,0,500,1
3576,Talla:select:0,XL:0,0,500,1
3576,Talla:select:0,XXL:0,0,500,1
3577,Talla:select:0,XS:0,0,500,1
3577,Talla:select:0,S:0,0,500,1
3577,Talla:select:0,M:0,1,500,1
3577,Talla:select:0,L:0,0,500,1
3577,Talla:select:0,XL:0,0,500,1
3577,Talla:select:0,XXL:0,0,500,1
3578,Talla:select:0,XS:0,0,500,1
3578,Talla:select:0,S:0,0,500,1
3578,Talla:select:0,M:0,1,500,1
3578,Talla:select:0,L:0,0,500,1
3578,Talla:select:0,XL:0,0,500,1
3578,Talla:select:0,XXL:0,0,500,1
3579,Talla:select:0,XS:0,0,500,1
3579,Talla:select:0,S:0,0,500,1
3579,Talla:select:0,M:0,1,500,1
3579,Talla:select:0,L:0,0,500,1
3579,Talla:select:0,XL:0,0,500,1
3579,Talla:select:0,XXL:0,0,500,1
3580,Talla:select:0,XS:0,0,500,1
3580,Talla:select:0,S:0,0,500,1
3580,Talla:select:0,M:0,1,500,1
3580,Talla:select:0,L:0,0,500,1
3580,Talla:select:0,XL:0,0,500,1
3580,Talla:select:0,XXL:0,0,500,1
3581,Talla:select:0,XS:0,0,500,1
3581,Talla:select:0,S:0,0,500,1
3581,Talla:select:0,M:0,1,500,1
3581,Talla:select:0,L:0,0,500,1
3581,Talla:select:0,XL:0,0,500,1
3581,Talla:select:0,XXL:0,0,500,1
3582,Talla:select:0,XS:0,0,500,1
3582,Talla:select:0,S:0,0,500,1
3582,Talla:select:0,M:0,1,500,1
3582,Talla:select:0,L:0,0,500,1
3582,Talla:select:0,XL:0,0,500,1
3582,Talla:select:0,XXL:0,0,500,1
3583,Talla:select:0,XS:0,0,500,1
3583,Talla:select:0,S:0,0,500,1
3583,Talla:select:0,M:0,1,500,1
3583,Talla:select:0,L:0,0,500,1
3583,Talla:select:0,XL:0,0,500,1
3583,Talla:select:0,XXL:0,0,500,1
3584,Talla:select:0,XS:0,0,500,1
3584,Talla:select:0,S:0,0,500,1
3584,Talla:select:0,M:0,1,500,1
3584,Talla:select:0,L:0,0,500,1
3584,Talla:select:0,XL:0,0,500,1
3584,Talla:select:0,XXL:0,0,500,1
3585,Talla:select:0,XS:0,0,500,1
3585,Talla:select:0,S:0,0,500,1
3585,Talla:select:0,M:0,1,500,1
3585,Talla:select:0,L:0,0,500,1
3585,Talla:select:0,XL:0,0,500,1
3585,Talla:select:0,XXL:0,0,500,1
3586,Talla:select:0,XS:0,0,500,1
3586,Talla:select:0,S:0,0,500,1
3586,Talla:select:0,M:0,1,500,1
3586,Talla:select:0,L:0,0,500,1
3586,Talla:select:0,XL:0,0,500,1
3586,Talla:select:0,XXL:0,0,500,1
3587,Talla:select:0,XS:0,0,500,1
3587,Talla:select:0,S:0,0,500,1
3587,Talla:select:0,M:0,1,500,1
3587,Talla:select:0,L:0,0,500,1
3587,Talla:select:0,XL:0,0,500,1
3587,Talla:select:0,XXL:0,0,500,1
3588,Talla:select:0,XS:0,0,500,1
3588,Talla:select:0,S:0,0,500,1
3588,Talla:select:0,M:0,1,500,1
3588,Talla:select:0,L:0,0,500,1
3588,Talla:select:0,XL:0,0,500,1
3588,Talla:select:0,XXL:0,0,500,1
3589,Talla:select:0,XS:0,0,500,1
3589,Talla:select:0,S:0,0,500,1
3589,Talla:select:0,M:0,1,500,1
3589,Talla:select:0,L:0,0,500,1
3589,Talla:select:0,XL:0,0,500,1
3589,Talla:select:0,XXL:0,0,500,1
3590,Talla:select:0,XS:0,0,500,1
3590,Talla:select:0,S:0,0,500,1
3590,Talla:select:0,M:0,1,500,1
3590,Talla:select:0,L:0,0,500,1
3590,Talla:select:0,XL:0,0,500,1
3590,Talla:select:0,XXL:0,0,500,1
3591,Talla:select:0,XS:0,0,500,1
3591,Talla:select:0,S:0,0,500,1
3591,Talla:select:0,M:0,1,500,1
3591,Talla:select:0,L:0,0,500,1
3591,Talla:select:0,XL:0,0,500,1
3591,Talla:select:0,XXL:0,0,500,1
3592,Talla:select:0,XS:0,0,500,1
3592,Talla:select:0,S:0,0,500,1
3592,Talla:select:0,M:0,1,500,1
3592,Talla:select:0,L:0,0,500,1
3592,Talla:select:0,XL:0,0,500,1
3592,Talla:select:0,XXL:0,0,500,1
