ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
1861,Talla:select:0,XS:0,0,500,1
1861,Talla:select:0,S:0,0,500,1
1861,Talla:select:0,M:0,1,500,1
1861,Talla:select:0,L:0,0,500,1
1861,Talla:select:0,XL:0,0,500,1
1861,Talla:select:0,XXL:0,0,500,1
1862,Talla:select:0,XS:0,0,500,1
1862,Talla:select:0,S:0,0,500,1
1862,Talla:select:0,M:0,1,500,1
1862,Talla:select:0,L:0,0,500,1
1862,Talla:select:0,XL:0,0,500,1
1862,Talla:select:0,XXL:0,0,500,1
1863,Talla:select:0,XS:0,0,500,1
1863,Talla:select:0,S:0,0,500,1
1863,Talla:select:0,M:0,1,500,1
1863,Talla:select:0,L:0,0,500,1
1863,Talla:select:0,XL:0,0,500,1
1863,Talla:select:0,XXL:0,0,500,1
1864,Talla:select:0,XS:0,0,500,1
1864,Talla:select:0,S:0,0,500,1
1864,Talla:select:0,M:0,1,500,1
1864,Talla:select:0,L:0,0,500,1
1864,Talla:select:0,XL:0,0,500,1
1864,Talla:select:0,XXL:0,0,500,1
1865,Talla:select:0,XS:0,0,500,1
1865,Talla:select:0,S:0,0,500,1
1865,Talla:select:0,M:0,1,500,1
1865,Talla:select:0,L:0,0,500,1
1865,Talla:select:0,XL:0,0,500,1
1865,Talla:select:0,XXL:0,0,500,1
1866,Talla:select:0,XS:0,0,500,1
1866,Talla:select:0,S:0,0,500,1
1866,Talla:select:0,M:0,1,500,1
1866,Talla:select:0,L:0,0,500,1
1866,Talla:select:0,XL:0,0,500,1
1866,Talla:select:0,XXL:0,0,500,1
1867,Talla:select:0,XS:0,0,500,1
1867,Talla:select:0,S:0,0,500,1
1867,Talla:select:0,M:0,1,500,1
1867,Talla:select:0,L:0,0,500,1
1867,Talla:select:0,XL:0,0,500,1
1867,Talla:select:0,XXL:0,0,500,1
1868,Talla:select:0,XS:0,0,500,1
1868,Talla:select:0,S:0,0,500,1
1868,Talla:select:0,M:0,1,500,1
1868,Talla:select:0,L:0,0,500,1
1868,Talla:select:0,XL:0,0,500,1
1868,Talla:select:0,XXL:0,0,500,1
1869,Talla:select:0,XS:0,0,500,1
1869,Talla:select:0,S:0,0,500,1
1869,Talla:select:0,M:0,1,500,1
1869,Talla:select:0,L:0,0,500,1
1869,Talla:select:0,XL:0,0,500,1
1869,Talla:select:0,XXL:0,0,500,1
1870,Talla:select:0,XS:0,0,500,1
1870,Talla:select:0,S:0,0,500,1
1870,Talla:select:0,M:0,1,500,1
1870,Talla:select:0,L:0,0,500,1
1870,Talla:select:0,XL:0,0,500,1
1870,Talla:select:0,XXL:0,0,500,1
1871,Talla:select:0,XS:0,0,500,1
1871,Talla:select:0,S:0,0,500,1
1871,Talla:select:0,M:0,1,500,1
1871,Talla:select:0,L:0,0,500,1
1871,Talla:select:0,XL:0,0,500,1
1871,Talla:select:0,XXL:0,0,500,1
1872,Talla:select:0,XS:0,0,500,1
1872,Talla:select:0,S:0,0,500,1
1872,Talla:select:0,M:0,1,500,1
1872,Talla:select:0,L:0,0,500,1
1872,Talla:select:0,XL:0,0,500,1
1872,Talla:select:0,XXL:0,0,500,1
1873,Talla:select:0,XS:0,0,500,1
1873,Talla:select:0,S:0,0,500,1
1873,Talla:select:0,M:0,1,500,1
1873,Talla:select:0,L:0,0,500,1
1873,Talla:select:0,XL:0,0,500,1
1873,Talla:select:0,XXL:0,0,500,1
1874,Talla:select:0,XS:0,0,500,1
1874,Talla:select:0,S:0,0,500,1
1874,Talla:select:0,M:0,1,500,1
1874,Talla:select:0,L:0,0,500,1
1874,Talla:select:0,XL:0,0,500,1
1874,Talla:select:0,XXL:0,0,500,1
1875,Talla:select:0,XS:0,0,500,1
1875,Talla:select:0,S:0,0,500,1
1875,Talla:select:0,M:0,1,500,1
1875,Talla:select:0,L:0,0,500,1
1875,Talla:select:0,XL:0,0,500,1
1875,Talla:select:0,XXL:0,0,500,1
1876,Talla:select:0,XS:0,0,500,1
1876,Talla:select:0,S:0,0,500,1
1876,Talla:select:0,M:0,1,500,1
1876,Talla:select:0,L:0,0,500,1
1876,Talla:select:0,XL:0,0,500,1
1876,Talla:select:0,XXL:0,0,500,1
1877,Talla:select:0,XS:0,0,500,1
1877,Talla:select:0,S:0,0,500,1
1877,Talla:select:0,M:0,1,500,1
1877,Talla:select:0,L:0,0,500,1
1877,Talla:select:0,XL:0,0,500,1
1877,Talla:select:0,XXL:0,0,500,1
1878,Talla:select:0,XS:0,0,500,1
1878,Talla:select:0,S:0,0,500,1
1878,Talla:select:0,M:0,1,500,1
1878,Talla:select:0,L:0,0,500,1
1878,Talla:select:0,XL:0,0,500,1
1878,Talla:select:0,XXL:0,0,500,1
1879,Talla:select:0,XS:0,0,500,1
1879,Talla:select:0,S:0,0,500,1
1879,Talla:select:0,M:0,1,500,1
1879,Talla:select:0,L:0,0,500,1
1879,Talla:select:0,XL:0,0,500,1
1879,Talla:select:0,XXL:0,0,500,1
