ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
2227,Talla:select:0,XS:0,0,500,1
2227,Talla:select:0,S:0,0,500,1
2227,Talla:select:0,M:0,1,500,1
2227,Talla:select:0,L:0,0,500,1
2227,Talla:select:0,XL:0,0,500,1
2227,Talla:select:0,XXL:0,0,500,1
2228,Talla:select:0,XS:0,0,500,1
2228,Talla:select:0,S:0,0,500,1
2228,Talla:select:0,M:0,1,500,1
2228,Talla:select:0,L:0,0,500,1
2228,Talla:select:0,XL:0,0,500,1
2228,Talla:select:0,XXL:0,0,500,1
2229,Talla:select:0,XS:0,0,500,1
2229,Talla:select:0,S:0,0,500,1
2229,Talla:select:0,M:0,1,500,1
2229,Talla:select:0,L:0,0,500,1
2229,Talla:select:0,XL:0,0,500,1
2229,Talla:select:0,XXL:0,0,500,1
2230,Talla:select:0,XS:0,0,500,1
2230,Talla:select:0,S:0,0,500,1
2230,Talla:select:0,M:0,1,500,1
2230,Talla:select:0,L:0,0,500,1
2230,Talla:select:0,XL:0,0,500,1
2230,Talla:select:0,XXL:0,0,500,1
2231,Talla:select:0,XS:0,0,500,1
2231,Talla:select:0,S:0,0,500,1
2231,Talla:select:0,M:0,1,500,1
2231,Talla:select:0,L:0,0,500,1
2231,Talla:select:0,XL:0,0,500,1
2231,Talla:select:0,XXL:0,0,500,1
2232,Talla:select:0,XS:0,0,500,1
2232,Talla:select:0,S:0,0,500,1
2232,Talla:select:0,M:0,1,500,1
2232,Talla:select:0,L:0,0,500,1
2232,Talla:select:0,XL:0,0,500,1
2232,Talla:select:0,XXL:0,0,500,1
2233,Talla:select:0,XS:0,0,500,1
2233,Talla:select:0,S:0,0,500,1
2233,Talla:select:0,M:0,1,500,1
2233,Talla:select:0,L:0,0,500,1
2233,Talla:select:0,XL:0,0,500,1
2233,Talla:select:0,XXL:0,0,500,1
2234,Talla:select:0,XS:0,0,500,1
2234,Talla:select:0,S:0,0,500,1
2234,Talla:select:0,M:0,1,500,1
2234,Talla:select:0,L:0,0,500,1
2234,Talla:select:0,XL:0,0,500,1
2234,Talla:select:0,XXL:0,0,500,1
2235,Talla:select:0,XS:0,0,500,1
2235,Talla:select:0,S:0,0,500,1
2235,Talla:select:0,M:0,1,500,1
2235,Talla:select:0,L:0,0,500,1
2235,Talla:select:0,XL:0,0,500,1
2235,Talla:select:0,XXL:0,0,500,1
2236,Talla:select:0,XS:0,0,500,1
2236,Talla:select:0,S:0,0,500,1
2236,Talla:select:0,M:0,1,500,1
2236,Talla:select:0,L:0,0,500,1
2236,Talla:select:0,XL:0,0,500,1
2236,Talla:select:0,XXL:0,0,500,1
2237,Talla:select:0,XS:0,0,500,1
2237,Talla:select:0,S:0,0,500,1
2237,Talla:select:0,M:0,1,500,1
2237,Talla:select:0,L:0,0,500,1
2237,Talla:select:0,XL:0,0,500,1
2237,Talla:select:0,XXL:0,0,500,1
2238,Talla:select:0,XS:0,0,500,1
2238,Talla:select:0,S:0,0,500,1
2238,Talla:select:0,M:0,1,500,1
2238,Talla:select:0,L:0,0,500,1
2238,Talla:select:0,XL:0,0,500,1
2238,Talla:select:0,XXL:0,0,500,1
2239,Talla:select:0,XS:0,0,500,1
2239,Talla:select:0,S:0,0,500,1
2239,Talla:select:0,M:0,1,500,1
2239,Talla:select:0,L:0,0,500,1
2239,Talla:select:0,XL:0,0,500,1
2239,Talla:select:0,XXL:0,0,500,1
2240,Talla:select:0,XS:0,0,500,1
2240,Talla:select:0,S:0,0,500,1
2240,Talla:select:0,M:0,1,500,1
2240,Talla:select:0,L:0,0,500,1
2240,Talla:select:0,XL:0,0,500,1
2240,Talla:select:0,XXL:0,0,500,1
2241,Talla:select:0,XS:0,0,500,1
2241,Talla:select:0,S:0,0,500,1
2241,Talla:select:0,M:0,1,500,1
2241,Talla:select:0,L:0,0,500,1
2241,Talla:select:0,XL:0,0,500,1
2241,Talla:select:0,XXL:0,0,500,1
2242,Talla:select:0,XS:0,0,500,1
2242,Talla:select:0,S:0,0,500,1
2242,Talla:select:0,M:0,1,500,1
2242,Talla:select:0,L:0,0,500,1
2242,Talla:select:0,XL:0,0,500,1
2242,Talla:select:0,XXL:0,0,500,1
2243,Talla:select:0,XS:0,0,500,1
2243,Talla:select:0,S:0,0,500,1
2243,Talla:select:0,M:0,1,500,1
2243,Talla:select:0,L:0,0,500,1
2243,Talla:select:0,XL:0,0,500,1
2243,Talla:select:0,XXL:0,0,500,1
2244,Talla:select:0,XS:0,0,500,1
2244,Talla:select:0,S:0,0,500,1
2244,Talla:select:0,M:0,1,500,1
2244,Talla:select:0,L:0,0,500,1
2244,Talla:select:0,XL:0,0,500,1
2244,Talla:select:0,XXL:0,0,500,1
2245,Talla:select:0,XS:0,0,500,1
2245,Talla:select:0,S:0,0,500,1
2245,Talla:select:0,M:0,1,500,1
2245,Talla:select:0,L:0,0,500,1
2245,Talla:select:0,XL:0,0,500,1
2245,Talla:select:0,XXL:0,0,500,1
2246,Talla:select:0,XS:0,0,500,1
2246,Talla:select:0,S:0,0,500,1
2246,Talla:select:0,M:0,1,500,1
2246,Talla:select:0,L:0,0,500,1
2246,Talla:select:0,XL:0,0,500,1
2246,Talla:select:0,XXL:0,0,500,1
2247,Talla:select:0,XS:0,0,500,1
2247,Talla:select:0,S:0,0,500,1
2247,Talla:select:0,M:0,1,500,1
2247,Talla:select:0,L:0,0,500,1
2247,Talla:select:0,XL:0,0,500,1
2247,Talla:select:0,XXL:0,0,500,1
2248,Talla:select:0,XS:0,0,500,1
2248,Talla:select:0,S:0,0,500,1
2248,Talla:select:0,M:0,1,500,1
2248,Talla:select:0,L:0,0,500,1
2248,Talla:select:0,XL:0,0,500,1
2248,Talla:select:0,XXL:0,0,500,1
2249,Talla:select:0,XS:0,0,500,1
2249,Talla:select:0,S:0,0,500,1
2249,Talla:select:0,M:0,1,500,1
2249,Talla:select:0,L:0,0,500,1
2249,Talla:select:0,XL:0,0,500,1
2249,Talla:select:0,XXL:0,0,500,1
2250,Talla:select:0,XS:0,0,500,1
2250,Talla:select:0,S:0,0,500,1
2250,Talla:select:0,M:0,1,500,1
2250,Talla:select:0,L:0,0,500,1
2250,Talla:select:0,XL:0,0,500,1
2250,Talla:select:0,XXL:0,0,500,1
2251,Talla:select:0,XS:0,0,500,1
2251,Talla:select:0,S:0,0,500,1
2251,Talla:select:0,M:0,1,500,1
2251,Talla:select:0,L:0,0,500,1
2251,Talla:select:0,XL:0,0,500,1
2251,Talla:select:0,XXL:0,0,500,1
2252,Talla:select:0,XS:0,0,500,1
2252,Talla:select:0,S:0,0,500,1
2252,Talla:select:0,M:0,1,500,1
2252,Talla:select:0,L:0,0,500,1
2252,Talla:select:0,XL:0,0,500,1
2252,Talla:select:0,XXL:0,0,500,1
2253,Talla:select:0,XS:0,0,500,1
2253,Talla:select:0,S:0,0,500,1
2253,Talla:select:0,M:0,1,500,1
2253,Talla:select:0,L:0,0,500,1
2253,Talla:select:0,XL:0,0,500,1
2253,Talla:select:0,XXL:0,0,500,1
2254,Talla:select:0,XS:0,0,500,1
2254,Talla:select:0,S:0,0,500,1
2254,Talla:select:0,M:0,1,500,1
2254,Talla:select:0,L:0,0,500,1
2254,Talla:select:0,XL:0,0,500,1
2254,Talla:select:0,XXL:0,0,500,1
2255,Talla:select:0,XS:0,0,500,1
2255,Talla:select:0,S:0,0,500,1
2255,Talla:select:0,M:0,1,500,1
2255,Talla:select:0,L:0,0,500,1
2255,Talla:select:0,XL:0,0,500,1
2255,Talla:select:0,XXL:0,0,500,1
2256,Talla:select:0,XS:0,0,500,1
2256,Talla:select:0,S:0,0,500,1
2256,Talla:select:0,M:0,1,500,1
2256,Talla:select:0,L:0,0,500,1
2256,Talla:select:0,XL:0,0,500,1
2256,Talla:select:0,XXL:0,0,500,1
2257,Talla:select:0,XS:0,0,500,1
2257,Talla:select:0,S:0,0,500,1
2257,Talla:select:0,M:0,1,500,1
2257,Talla:select:0,L:0,0,500,1
2257,Talla:select:0,XL:0,0,500,1
2257,Talla:select:0,XXL:0,0,500,1
2258,Talla:select:0,XS:0,0,500,1
2258,Talla:select:0,S:0,0,500,1
2258,Talla:select:0,M:0,1,500,1
2258,Talla:select:0,L:0,0,500,1
2258,Talla:select:0,XL:0,0,500,1
2258,Talla:select:0,XXL:0,0,500,1
2259,Talla:select:0,XS:0,0,500,1
