ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
4237,Talla:select:0,XS:0,0,500,1
4237,Talla:select:0,S:0,0,500,1
4237,Talla:select:0,M:0,1,500,1
4237,Talla:select:0,L:0,0,500,1
4237,Talla:select:0,XL:0,0,500,1
4237,Talla:select:0,XXL:0,0,500,1
4238,Talla:select:0,XS:0,0,500,1
4238,Talla:select:0,S:0,0,500,1
4238,Talla:select:0,M:0,1,500,1
4238,Talla:select:0,L:0,0,500,1
4238,Talla:select:0,XL:0,0,500,1
4238,Talla:select:0,XXL:0,0,500,1
4239,Talla:select:0,XS:0,0,500,1
4239,Talla:select:0,S:0,0,500,1
4239,Talla:select:0,M:0,1,500,1
4239,Talla:select:0,L:0,0,500,1
4239,Talla:select:0,XL:0,0,500,1
4239,Talla:select:0,XXL:0,0,500,1
4240,Talla:select:0,XS:0,0,500,1
4240,Talla:select:0,S:0,0,500,1
4240,Talla:select:0,M:0,1,500,1
4240,Talla:select:0,L:0,0,500,1
4240,Talla:select:0,XL:0,0,500,1
4240,Talla:select:0,XXL:0,0,500,1
4241,Talla:select:0,XS:0,0,500,1
4241,Talla:select:0,S:0,0,500,1
4241,Talla:select:0,M:0,1,500,1
4241,Talla:select:0,L:0,0,500,1
4241,Talla:select:0,XL:0,0,500,1
4241,Talla:select:0,XXL:0,0,500,1
4242,Talla:select:0,XS:0,0,500,1
4242,Talla:select:0,S:0,0,500,1
4242,Talla:select:0,M:0,1,500,1
4242,Talla:select:0,L:0,0,500,1
4242,Talla:select:0,XL:0,0,500,1
4242,Talla:select:0,XXL:0,0,500,1
4243,Talla:select:0,XS:0,0,500,1
4243,Talla:select:0,S:0,0,500,1
4243,Talla:select:0,M:0,1,500,1
4243,Talla:select:0,L:0,0,500,1
4243,Talla:select:0,XL:0,0,500,1
4243,Talla:select:0,XXL:0,0,500,1
4244,Talla:select:0,XS:0,0,500,1
4244,Talla:select:0,S:0,0,500,1
4244,Talla:select:0,M:0,1,500,1
4244,Talla:select:0,L:0,0,500,1
4244,Talla:select:0,XL:0,0,500,1
4244,Talla:select:0,XXL:0,0,500,1
4245,Talla:select:0,XS:0,0,500,1
4245,Talla:select:0,S:0,0,500,1
4245,Talla:select:0,M:0,1,500,1
4245,Talla:select:0,L:0,0,500,1
4245,Talla:select:0,XL:0,0,500,1
4245,Talla:select:0,XXL:0,0,500,1
4246,Talla:select:0,XS:0,0,500,1
4246,Talla:select:0,S:0,0,500,1
4246,Talla:select:0,M:0,1,500,1
4246,Talla:select:0,L:0,0,500,1
4246,Talla:select:0,XL:0,0,500,1
4246,Talla:select:0,XXL:0,0,500,1
4247,Talla:select:0,XS:0,0,500,1
4247,Talla:select:0,S:0,0,500,1
4247,Talla:select:0,M:0,1,500,1
4247,Talla:select:0,L:0,0,500,1
4247,Talla:select:0,XL:0,0,500,1
4247,Talla:select:0,XXL:0,0,500,1
4248,Talla:select:0,XS:0,0,500,1
4248,Talla:select:0,S:0,0,500,1
4248,Talla:select:0,M:0,1,500,1
4248,Talla:select:0,L:0,0,500,1
4248,Talla:select:0,XL:0,0,500,1
4248,Talla:select:0,XXL:0,0,500,1
4249,Talla:select:0,XS:0,0,500,1
4249,Talla:select:0,S:0,0,500,1
4249,Talla:select:0,M:0,1,500,1
4249,Talla:select:0,L:0,0,500,1
4249,Talla:select:0,XL:0,0,500,1
4249,Talla:select:0,XXL:0,0,500,1
4250,Talla:select:0,XS:0,0,500,1
4250,Talla:select:0,S:0,0,500,1
4250,Talla:select:0,M:0,1,500,1
4250,Talla:select:0,L:0,0,500,1
4250,Talla:select:0,XL:0,0,500,1
4250,Talla:select:0,XXL:0,0,500,1
4251,Talla:select:0,XS:0,0,500,1
4251,Talla:select:0,S:0,0,500,1
4251,Talla:select:0,M:0,1,500,1
