ID del producto,Atributo (nombre:tipo:posición),Valor (valor:posición),Por defecto,Cantidad,Cantidad mínima
3593,Talla:select:0,XS:0,0,500,1
3593,Talla:select:0,S:0,0,500,1
3593,Talla:select:0,M:0,1,500,1
3593,Talla:select:0,L:0,0,500,1
3593,Talla:select:0,XL:0,0,500,1
3593,Talla:select:0,XXL:0,0,500,1
3594,Talla:select:0,XS:0,0,500,1
3594,Talla:select:0,S:0,0,500,1
3594,Talla:select:0,M:0,1,500,1
3594,Talla:select:0,L:0,0,500,1
3594,Talla:select:0,XL:0,0,500,1
3594,Talla:select:0,XXL:0,0,500,1
3595,Talla:select:0,XS:0,0,500,1
3595,Talla:select:0,S:0,0,500,1
3595,Talla:select:0,M:0,1,500,1
3595,Talla:select:0,L:0,0,500,1
3595,Talla:select:0,XL:0,0,500,1
3595,Talla:select:0,XXL:0,0,500,1
3596,Talla:select:0,XS:0,0,500,1
3596,Talla:select:0,S:0,0,500,1
3596,Talla:select:0,M:0,1,500,1
3596,Talla:select:0,L:0,0,500,1
3596,Talla:select:0,XL:0,0,500,1
3596,Talla:select:0,XXL:0,0,500,1
3597,Talla:select:0,XS:0,0,500,1
3597,Talla:select:0,S:0,0,500,1
3597,Talla:select:0,M:0,1,500,1
3597,Talla:select:0,L:0,0,500,1
3597,Talla:select:0,XL:0,0,500,1
3597,Talla:select:0,XXL:0,0,500,1
3598,Talla:select:0,XS:0,0,500,1
3598,Talla:select:0,S:0,0,500,1
3598,Talla:select:0,M:0,1,500,1
3598,Talla:select:0,L:0,0,500,1
3598,Talla:select:0,XL:0,0,500,1
3598,Talla:select:0,XXL:0,0,500,1
3599,Talla:select:0,XS:0,0,500,1
3599,Talla:select:0,S:0,0,500,1
3599,Talla:select:0,M:0,1,500,1
3599,Talla:select:0,L:0,0,500,1
3599,Talla:select:0,XL:0,0,500,1
3599,Talla:select:0,XXL:0,0,500,1
3600,Talla:select:0,XS:0,0,500,1
3600,Talla:select:0,S:0,0,500,1
3600,Talla:select:0,M:0,1,500,1
3600,Talla:select:0,L:0,0,500,1
3600,Talla:select:0,XL:0,0,500,1
3600,Talla:select:0,XXL:0,0,500,1
